Question,Answer,Filename
What is the Warranty Duration for the contract between Microgenics Corporation and Achaogen Inc.?,[],Microgenics Corporation - Collaborative Development and Commercialization Agreement.PDF
What is the Insurance for the contract between Microgenics Corporation and Achaogen Inc.?,"['Each Party shall maintain, through self-insurance or commercially-placed insurance, adequate commercial general liability and products liability insurance, including contractual liability coverage, necessary to satisfy its obligations hereunder and consistent with pharmaceutical and<omitted>diagnostic industry practices.']",Microgenics Corporation - Collaborative Development and Commercialization Agreement.PDF
What is the Third Party Beneficiary for the contract between Microgenics Corporation and Achaogen Inc.?,[],Microgenics Corporation - Collaborative Development and Commercialization Agreement.PDF
What is the Document Name for the contract between Leo Pharma A/S and Galen  Limited?,['DEVELOPMENT AGREEMENT'],WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Agreement Date for the contract between Leo Pharma A/S and Galen  Limited?,"['April ____, 2003']",WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Effective Date for the contract between Leo Pharma A/S and Galen  Limited?,"['This Agreement will be effective when signed by both Parties provided          that the Co-promotion Agreement and the Option Agreement have been          signed and have come into force and provided also that said agreements          do not prohibit GALEN from entering into the Dovonex(R) Agreement and          the Dovobet(R) Agreement.<omitted>April ____, 2003']",WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Expiration Date for the contract between Leo Pharma A/S and Galen  Limited?,[],WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Renewal Term for the contract between Leo Pharma A/S and Galen  Limited?,[],WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Governing Law for the contract between Leo Pharma A/S and Galen  Limited?,"['THIS AGREEMENT SHALL BE GOVERNED BY AND CONSTRUED IN ACCORDANCE WITH THE INTERNAL LAWS OF THE STATE OF NEW YORK APPLICABLE TO AGREEMENTS MADE AND TO BE PERFORMED ENTIRELY WITHIN SUCH STATE, WITHOUT REGARD TO THE CONFLICTS OF LAW PRINCIPLES OF SUCH STATE OTHER THAN SECTIONS 5-1401 OF THE NEW YORK GENERAL\n\n\n\n\n\nOBLIGATIONS LAW.']",WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Most Favored Nation for the contract between Leo Pharma A/S and Galen  Limited?,[],WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Exclusivity for the contract between Leo Pharma A/S and Galen  Limited?,[],WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Competitive Restriction Exception for the contract between Leo Pharma A/S and Galen  Limited?,[],WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Minimum Commitment for the contract between Leo Pharma A/S and Galen  Limited?,[],WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Volume Restriction for the contract between Leo Pharma A/S and Galen  Limited?,[],WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the License Grant for the contract between Leo Pharma A/S and Galen  Limited?,[],WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Source Code Escrow for the contract between Leo Pharma A/S and Galen  Limited?,[],WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Audit Rights for the contract between Leo Pharma A/S and Galen  Limited?,[],WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Uncapped Liability for the contract between Leo Pharma A/S and Galen  Limited?,[],WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Liquidated Damages for the contract between Leo Pharma A/S and Galen  Limited?,[],WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Warranty Duration for the contract between Leo Pharma A/S and Galen  Limited?,[],WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Insurance for the contract between Leo Pharma A/S and Galen  Limited?,[],WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Third Party Beneficiary for the contract between Leo Pharma A/S and Galen  Limited?,[],WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF
What is the Document Name for the contract between True North Energy Corp. and BP America Production Company?,"['DEVELOPMENT AGREEMENT (""']",TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
What is the Agreement Date for the contract between True North Energy Corp. and BP America Production Company?,"['January 1, 2007']",TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
What is the Effective Date for the contract between True North Energy Corp. and BP America Production Company?,"['January 1, 2007']",TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
What is the Expiration Date for the contract between True North Energy Corp. and BP America Production Company?,"['Except as provided in Sections 6.2, 6.3, 6.4, and 6.5, this Agreement shall terminate one (1) year from the Rig Release Date, if such has not been terminated sooner pursuant to the provisions hereof.']",TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
What is the Renewal Term for the contract between True North Energy Corp. and BP America Production Company?,[],TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
What is the Governing Law for the contract between True North Energy Corp. and BP America Production Company?,"['This Agreement and all matters pertaining hereto shall be governed by and construed under the laws of the State of Louisiana, except to the extent that the conflict of law rules of said state would require that the laws of another state would govern its validity, construction, or interpretation.']",TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
What is the Most Favored Nation for the contract between True North Energy Corp. and BP America Production Company?,[],TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
What is the Exclusivity for the contract between True North Energy Corp. and BP America Production Company?,[],TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
What is the Competitive Restriction Exception for the contract between True North Energy Corp. and BP America Production Company?,[],TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
What is the Minimum Commitment for the contract between True North Energy Corp. and BP America Production Company?,"['Company shall pay 11.67% of the Drilling Costs of the Initial Well, regardless of whether the Initial Well is successfully drilled to the Objective Zone']",TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
What is the Volume Restriction for the contract between True North Energy Corp. and BP America Production Company?,[],TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
What is the License Grant for the contract between True North Energy Corp. and BP America Production Company?,[],TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
What is the Source Code Escrow for the contract between True North Energy Corp. and BP America Production Company?,[],TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
What is the Audit Rights for the contract between True North Energy Corp. and BP America Production Company?,[],TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
What is the Uncapped Liability for the contract between True North Energy Corp. and BP America Production Company?,[],TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
What is the Liquidated Damages for the contract between True North Energy Corp. and BP America Production Company?,"[""By electing not to participate in any Completion attempt, or being deemed not to participate in any Completion attempt, Company shall be deemed to have relinquished to BP, and BP shall own and be entitled to receive, all of Company's interest in the Initial Well and share of production therefrom until the proceeds of the sale of such share, calculated at the well, or market value thereof if such share is not sold (after deducting applicable ad valorem, production, severance, windfall profits, and excise taxes, royalty, overriding royalty and other interests payable out of or measured by the production from the Initial Well accruing with respect to such interest until it reverts), shall equal the total of the following:\n\n  (A) twenty six and one-quarter percent (26.25%) of the Completion Costs associated with the Initial Well and twenty six and one-quarter percent (26.25%) of the cost of any newly acquired surface equipment beyond the wellhead connections (including but not limited to stock tanks, separators, treaters, pumping equipment, piping and metering devices) (i.e., 300% non-consent penalty on a non-promoted basis); and\n\n  (B) eight and three quarters percent (8.75%) of the cost of operation of the Initial Well commencing with first production and continuing until Company's interest shall revert to it in accordance with this Section 2.4 (i.e., 100% non-consent penalty on a non-promoted basis).""]",TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
What is the Warranty Duration for the contract between True North Energy Corp. and BP America Production Company?,[],TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF
